datahora,estado,municipio,bioma,latitude,longitude,mes,dia,hora,count
2018-11-01 16:42:00,PARA,ACARA,Amazonia,-2.1538,-48.49755,11,1,16,56
2018-07-02 16:30:00,PARA,ACARA,Amazonia,-1.59896,-48.31882,7,2,16,17
2018-09-02 17:06:00,PARA,ACARA,Amazonia,-2.19362,-48.47411,9,2,17,19
2018-11-02 16:24:00,PARA,ACARA,Amazonia,-1.635,-48.3885,11,2,16,14
2018-09-03 16:48:00,PARA,ACARA,Amazonia,-2.13072,-48.33345,9,3,16,42
2018-10-03 16:45:00,PARA,ACARA,Amazonia,-1.591,-48.416,10,3,16,20
2018-10-03 17:30:00,PARA,ACARA,Amazonia,-1.7154900000000002,-48.31728,10,3,17,13
2018-11-03 16:06:00,PARA,ACARA,Amazonia,-1.85913,-48.30826,11,3,16,11
2018-10-04 17:06:00,PARA,ACARA,Amazonia,-2.05343,-48.07772,10,4,17,19
2018-09-05 16:12:00,PARA,ACARA,Amazonia,-1.8388799999999998,-48.1614,9,5,16,36
2018-10-05 16:48:00,PARA,ACARA,Amazonia,-2.2797,-48.45136,10,5,16,14
2018-11-06 16:48:00,PARA,ACARA,Amazonia,-1.8992099999999998,-48.14027,11,6,16,21
2018-08-08 16:36:00,PARA,ACARA,Amazonia,-1.6225399999999999,-48.38383,8,8,16,18
2018-12-08 16:48:00,PARA,ACARA,Amazonia,-1.7496200000000002,-48.4201,12,8,16,15
2018-08-09 16:18:00,PARA,ACARA,Amazonia,-1.90985,-48.08958,8,9,16,11
2018-11-09 15:54:00,PARA,ACARA,Amazonia,-1.6580700000000002,-48.25523,11,9,15,16
2018-10-10 16:54:00,PARA,ACARA,Amazonia,-1.8135400000000002,-48.3669,10,10,16,34
2018-11-10 17:12:00,PARA,ACARA,Amazonia,-1.72022,-48.21497,11,10,17,28
2018-11-11 16:50:00,PARA,ACARA,Amazonia,-2.3080000000000003,-48.572,11,11,16,17
2018-01-12 16:36:00,PARA,ACARA,Amazonia,-1.72629,-48.27242,1,12,16,12
2018-11-12 16:36:00,PARA,ACARA,Amazonia,-1.55912,-48.37852,11,12,16,27
2018-07-13 16:24:00,PARA,ACARA,Amazonia,-1.8419,-48.1737,7,13,16,11
2018-08-13 16:42:00,PARA,ACARA,Amazonia,-1.53959,-48.40439,8,13,16,20
2018-09-13 17:00:00,PARA,ACARA,Amazonia,-1.80025,-48.37952,9,13,17,12
2018-10-13 16:00:00,PARA,ACARA,Amazonia,-1.64215,-48.38206,10,13,16,27
2018-11-13 16:40:00,PARA,ACARA,Amazonia,-2.062,-48.522,11,13,16,116
2018-09-14 16:42:00,PARA,ACARA,Amazonia,-1.6738,-48.33739,9,14,16,47
2018-11-14 16:00:00,PARA,ACARA,Amazonia,-2.10502,-48.55102,11,14,16,43
2018-08-15 16:06:00,PARA,ACARA,Amazonia,-1.72889,-48.20673,8,15,16,23
2018-10-15 17:00:00,PARA,ACARA,Amazonia,-1.6362,-48.35177,10,15,17,23
2018-09-16 16:06:00,PARA,ACARA,Amazonia,-1.4877200000000002,-48.33517,9,16,16,22
2018-10-16 16:42:00,PARA,ACARA,Amazonia,-1.53808,-48.35552,10,16,16,12
2018-09-17 16:45:00,PARA,ACARA,Amazonia,-1.517,-48.38,9,17,16,17
2018-11-17 16:42:00,PARA,ACARA,Amazonia,-1.51567,-48.3872,11,17,16,108
2018-08-18 16:48:00,PARA,ACARA,Amazonia,-1.6883099999999998,-48.23675,8,18,16,17
2018-11-18 16:24:00,PARA,ACARA,Amazonia,-2.26416,-48.46965,11,18,16,24
2018-11-19 16:06:00,PARA,ACARA,Amazonia,-1.50304,-48.34031,11,19,16,44
2018-11-20 15:48:00,PARA,ACARA,Amazonia,-2.06068,-48.52395,11,20,15,22
2018-11-20 16:45:00,PARA,ACARA,Amazonia,-1.635,-48.325,11,20,16,19
2018-11-21 04:30:00,PARA,ACARA,Amazonia,-1.7515,-48.22599,11,21,4,11
2018-11-21 17:06:00,PARA,ACARA,Amazonia,-1.94081,-48.22642000000001,11,21,17,17
2018-07-22 16:54:00,PARA,ACARA,Amazonia,-1.63883,-48.4158,7,22,16,19
2018-11-22 16:48:00,PARA,ACARA,Amazonia,-1.89106,-48.28381,11,22,16,47
2018-07-23 16:36:00,PARA,ACARA,Amazonia,-1.78278,-48.37161,7,23,16,27
